run_index,year,lca_ssp_scenario,impact,impact_unit,value,s_p,r_c
82,2028,SSP2,ODP,kg CFC-11-eq,88882.96859595072,Paper,FR
82,2029,SSP2,ODP,kg CFC-11-eq,86787.5145773488,Paper,FR
82,2030,SSP2,ODP,kg CFC-11-eq,84689.27767244712,Paper,FR
82,2019,,PM,Disease incidence,126.59398196747568,Paper,FR
82,2020,,PM,Disease incidence,116.82086105198697,Paper,FR
82,2021,,PM,Disease incidence,131.5079058273564,Paper,FR
82,2022,,PM,Disease incidence,130.0253625724797,Paper,FR
82,2023,,PM,Disease incidence,122.98662775139601,Paper,FR
82,2024,,PM,Disease incidence,118.15228944597628,Paper,FR
82,2025,,PM,Disease incidence,84.32414879973632,Paper,FR
82,2026,SSP2,PM,Disease incidence,89.06370030990838,Paper,FR
82,2027,SSP2,PM,Disease incidence,87.08619533969453,Paper,FR
82,2028,SSP2,PM,Disease incidence,85.09018885994541,Paper,FR
82,2029,SSP2,PM,Disease incidence,83.08415124658995,Paper,FR
82,2030,SSP2,PM,Disease incidence,81.07544949718499,Paper,FR
82,2019,,IR,kBq U-235-eq,129292690885.387,Paper,FR
82,2020,,IR,kBq U-235-eq,119311228244.95569,Paper,FR
82,2021,,IR,kBq U-235-eq,134311368936.07912,Paper,FR
82,2022,,IR,kBq U-235-eq,132797221076.93181,Paper,FR
82,2023,,IR,kBq U-235-eq,125608435707.33662,Paper,FR
82,2024,,IR,kBq U-235-eq,120671039802.38274,Paper,FR
82,2025,,IR,kBq U-235-eq,86121756622.98651,Paper,FR
82,2026,SSP2,IR,kBq U-235-eq,90962345083.95682,Paper,FR
82,2027,SSP2,IR,kBq U-235-eq,88942684000.03685,Paper,FR
82,2028,SSP2,IR,kBq U-235-eq,86904126994.55664,Paper,FR
82,2029,SSP2,IR,kBq U-235-eq,84855325013.47461,Paper,FR
82,2030,SSP2,IR,kBq U-235-eq,82803802102.74515,Paper,FR
82,2019,,POF,kg NMVOC-eq,99852229.96271823,Paper,FR
82,2020,,POF,kg NMVOC-eq,92143586.13984244,Paper,FR
82,2021,,POF,kg NMVOC-eq,103728135.02274042,Paper,FR
82,2022,,POF,kg NMVOC-eq,102558764.66472721,Paper,FR
82,2023,,POF,kg NMVOC-eq,97006894.36980267,Paper,FR
82,2024,,POF,kg NMVOC-eq,93193763.18703942,Paper,FR
82,2025,,POF,kg NMVOC-eq,66511489.460257135,Paper,FR
82,2026,SSP2,POF,kg NMVOC-eq,70249856.63979207,Paper,FR
82,2027,SSP2,POF,kg NMVOC-eq,68690080.43266603,Paper,FR
82,2028,SSP2,POF,kg NMVOC-eq,67115710.98061585,Paper,FR
82,2029,SSP2,POF,kg NMVOC-eq,65533429.37473277,Paper,FR
82,2030,SSP2,POF,kg NMVOC-eq,63949046.405725375,Paper,FR
82,2019,,AC,mol H+ eq,245337174.35557303,Paper,FR
82,2020,,AC,mol H+ eq,226397017.5426104,Paper,FR
82,2021,,AC,mol H+ eq,254860282.6111558,Paper,FR
82,2022,,AC,mol H+ eq,251987136.76837155,Paper,FR
82,2023,,AC,mol H+ eq,238346177.81278297,Paper,FR
82,2024,,AC,mol H+ eq,228977305.127861,Paper,FR
82,2025,,AC,mol H+ eq,163418893.0227448,Paper,FR
82,2026,SSP2,AC,mol H+ eq,172604070.3680395,Paper,FR
82,2027,SSP2,AC,mol H+ eq,168771696.39475685,Paper,FR
82,2028,SSP2,AC,mol H+ eq,164903466.78283992,Paper,FR
82,2029,SSP2,AC,mol H+ eq,161015796.9895154,Paper,FR
82,2030,SSP2,AC,mol H+ eq,157122964.1418314,Paper,FR
82,2019,,TEU,mol N-eq,1499010135.3125513,Paper,FR
82,2020,,TEU,mol N-eq,1383285777.1853497,Paper,FR
82,2021,,TEU,mol N-eq,1557196326.754162,Paper,FR
82,2022,,TEU,mol N-eq,1539641405.65475,Paper,FR
82,2023,,TEU,mol N-eq,1456295146.436104,Paper,FR
82,2024,,TEU,mol N-eq,1399051334.3312306,Paper,FR
82,2025,,TEU,mol N-eq,998489436.3689708,Paper,FR
82,2026,SSP2,TEU,mol N-eq,1054610869.9487213,Paper,FR
82,2027,SSP2,TEU,mol N-eq,1031195064.9719644,Paper,FR
82,2028,SSP2,TEU,mol N-eq,1007560182.043152,Paper,FR
82,2029,SSP2,TEU,mol N-eq,983806519.6059391,Paper,FR
82,2030,SSP2,TEU,mol N-eq,960021310.9065897,Paper,FR
82,2019,,FEU,kg P-eq,1425408.9830058794,Paper,FR
82,2020,,FEU,kg P-eq,1315366.6719225666,Paper,FR
82,2021,,FEU,kg P-eq,1480738.2419708152,Paper,FR
82,2022,,FEU,kg P-eq,1464045.2646242387,Paper,FR
82,2023,,FEU,kg P-eq,1384791.2930922692,Paper,FR
82,2024,,FEU,kg P-eq,1330358.1427928724,Paper,FR
82,2025,,FEU,kg P-eq,949463.7684621473,Paper,FR
82,2026,SSP2,FEU,kg P-eq,1002829.6488383095,Paper,FR
82,2027,SSP2,FEU,kg P-eq,980563.5560535373,Paper,FR
82,2028,SSP2,FEU,kg P-eq,958089.1420083,Paper,FR
82,2029,SSP2,FEU,kg P-eq,935501.7805090845,Paper,FR
82,2030,SSP2,FEU,kg P-eq,912884.4216640403,Paper,FR
82,2019,,MEU,kg N-eq,49312772.04547018,Paper,FR
82,2020,,MEU,kg N-eq,45505800.526064694,Paper,FR
82,2021,,MEU,kg N-eq,51226916.804842316,Paper,FR
82,2022,,MEU,kg N-eq,50649414.49044268,Paper,FR
82,2023,,MEU,kg N-eq,47907581.74036938,Paper,FR
82,2024,,MEU,kg N-eq,46024438.33070006,Paper,FR
82,2025,,MEU,kg N-eq,32847197.497571707,Paper,FR
82,2026,SSP2,MEU,kg N-eq,34693418.143975936,Paper,FR
82,2027,SSP2,MEU,kg N-eq,33923110.975346126,Paper,FR
82,2028,SSP2,MEU,kg N-eq,33145596.82335083,Paper,FR
82,2029,SSP2,MEU,kg N-eq,32364175.194892596,Paper,FR
82,2030,SSP2,MEU,kg N-eq,31581715.792508107,Paper,FR
82,2019,,ECOTOX,CTUe,32139169840.580067,Paper,FR
82,2020,,ECOTOX,CTUe,29658009298.081963,Paper,FR
82,2021,,ECOTOX,CTUe,33386697022.061413,Paper,FR
82,2022,,ECOTOX,CTUe,33010314916.656673,Paper,FR
82,2023,,ECOTOX,CTUe,31223349293.47457,Paper,FR
82,2024,,ECOTOX,CTUe,29996026971.74979,Paper,FR
82,2025,,ECOTOX,CTUe,21407874985.97957,Paper,FR
82,2026,SSP2,ECOTOX,CTUe,22611133218.213173,Paper,FR
82,2027,SSP2,ECOTOX,CTUe,22109092227.713146,Paper,FR
82,2028,SSP2,ECOTOX,CTUe,21602354148.552032,Paper,FR
82,2029,SSP2,ECOTOX,CTUe,21093069405.62652,Paper,FR
82,2030,SSP2,ECOTOX,CTUe,20583108302.57991,Paper,FR
82,2019,,HTOX_nc,CTUh,1005.8824148578494,Paper,FR
82,2020,,HTOX_nc,CTUh,928.2277719247027,Paper,FR
82,2021,,HTOX_nc,CTUh,1044.9271587057387,Paper,FR
82,2022,,HTOX_nc,CTUh,1033.1472607503233,Paper,FR
82,2023,,HTOX_nc,CTUh,977.2193290324102,Paper,FR
82,2024,,HTOX_nc,CTUh,938.8069510242301,Paper,FR
82,2025,,HTOX_nc,CTUh,670.0174613932537,Paper,FR
82,2026,SSP2,HTOX_nc,CTUh,707.6766885089619,Paper,FR
82,2027,SSP2,HTOX_nc,CTUh,691.9639552185031,Paper,FR
82,2028,SSP2,HTOX_nc,CTUh,676.1042138096437,Paper,FR
82,2029,SSP2,HTOX_nc,CTUh,660.1647676570132,Paper,FR
82,2030,SSP2,HTOX_nc,CTUh,644.2041529815086,Paper,FR
82,2019,,HTOX_c,CTUh,236.01436173006127,Paper,FR
82,2020,,HTOX_c,CTUh,217.7939308759912,Paper,FR
82,2021,,HTOX_c,CTUh,245.17559187193189,Paper,FR
82,2022,,HTOX_c,CTUh,242.41162557117343,Paper,FR
82,2023,,HTOX_c,CTUh,229.28902305589722,Paper,FR
82,2024,,HTOX_c,CTUh,220.27616753300228,Paper,FR
82,2025,,HTOX_c,CTUh,157.2089750878805,Paper,FR
82,2026,SSP2,HTOX_c,CTUh,166.045115694054,Paper,FR
82,2027,SSP2,HTOX_c,CTUh,162.3583719317561,Paper,FR
82,2028,SSP2,HTOX_c,CTUh,158.637135045092,Paper,FR
82,2029,SSP2,HTOX_c,CTUh,154.8971967039138,Paper,FR
82,2030,SSP2,HTOX_c,CTUh,151.1522915044418,Paper,FR
82,2019,,LU,Pt,976441953935.1807,Paper,FR
82,2020,,LU,Pt,901060129819.5895,Paper,FR
82,2021,,LU,Pt,1014343924792.4001,Paper,FR
82,2022,,LU,Pt,1002908804338.1188,Paper,FR
82,2023,,LU,Pt,948617787694.8762,Paper,FR
82,2024,,LU,Pt,911329674408.8867,Paper,FR
82,2025,,LU,Pt,650407194230.5243,Paper,FR
82,2026,SSP2,LU,Pt,686964200064.7972,Paper,FR
82,2027,SSP2,LU,Pt,671711351651.1322,Paper,FR
82,2028,SSP2,LU,Pt,656315797795.703,Paper,FR
82,2029,SSP2,LU,Pt,640842872018.2712,Paper,FR
82,2030,SSP2,LU,Pt,625349397284.4889,Paper,FR
82,2019,,WU,m3 water-eq,44651365732.714294,Paper,FR
82,2020,,WU,m3 water-eq,41204257192.7551,Paper,FR
82,2021,,WU,m3 water-eq,46384571435.23036,Paper,FR
82,2022,,WU,m3 water-eq,45861658891.84362,Paper,FR
82,2023,,WU,m3 water-eq,43379004361.926506,Paper,FR
82,2024,,WU,m3 water-eq,41673869533.2707,Paper,FR
82,2025,,WU,m3 water-eq,29742238530.139557,Paper,FR
82,2026,SSP2,WU,m3 water-eq,31413940806.98319,Paper,FR
82,2027,SSP2,WU,m3 water-eq,30716448743.845745,Paper,FR
82,2028,SSP2,WU,m3 water-eq,30012430954.476868,Paper,FR
82,2029,SSP2,WU,m3 water-eq,29304875052.091805,Paper,FR
82,2030,SSP2,WU,m3 water-eq,28596379473.813313,Paper,FR
82,2019,,FRD,MJ,54955527055.64836,Paper,FR
82,2020,,FRD,MJ,50712931929.54473,Paper,FR
82,2021,,FRD,MJ,57088703304.8989,Paper,FR
82,2022,,FRD,MJ,56445118636.11523,Paper,FR
82,2023,,FRD,MJ,53389543830.063385,Paper,FR
82,2024,,FRD,MJ,51290916348.64086,Paper,FR
82,2025,,FRD,MJ,36605832037.09484,Paper,FR
82,2026,SSP2,FRD,MJ,38663311762.44085,Paper,FR
82,2027,SSP2,FRD,MJ,37804859992.42553,Paper,FR
82,2028,SSP2,FRD,MJ,36938376559.35615,Paper,FR
82,2029,SSP2,FRD,MJ,36067538525.65145,Paper,FR
82,2030,SSP2,FRD,MJ,35195543967.77023,Paper,FR
82,2019,,MRD,kg Sb-eq,53728.8411838705,Paper,FR
82,2020,,MRD,kg Sb-eq,49580.94684183168,Paper,FR
82,2021,,MRD,kg Sb-eq,55814.401891843125,Paper,FR
82,2022,,MRD,kg Sb-eq,55185.18295227337,Paper,FR
82,2023,,MRD,kg Sb-eq,52197.81294099947,Paper,FR
82,2024,,MRD,kg Sb-eq,50146.029823001554,Paper,FR
82,2025,,MRD,kg Sb-eq,35788.73757198111,Paper,FR
82,2026,SSP2,MRD,kg Sb-eq,37800.29141060065,Paper,FR
82,2027,SSP2,MRD,kg Sb-eq,36961.00151045175,Paper,FR
82,2028,SSP2,MRD,kg Sb-eq,36113.85922544195,Paper,FR
82,2029,SSP2,MRD,kg Sb-eq,35262.45954070387,Paper,FR
82,2030,SSP2,MRD,kg Sb-eq,34409.92914706108,Paper,FR
83,2019,,GWP_100,kg CO2-eq,1599734843.199777,Paper,FR
83,2020,,GWP_100,kg CO2-eq,1476234485.5024529,Paper,FR
83,2021,,GWP_100,kg CO2-eq,1661830806.1619146,Paper,FR
83,2022,,GWP_100,kg CO2-eq,1643096297.1077132,Paper,FR
83,2023,,GWP_100,kg CO2-eq,1554149657.0673988,Paper,FR
83,2024,,GWP_100,kg CO2-eq,1493059395.8179955,Paper,FR
83,2025,,GWP_100,kg CO2-eq,1065582082.6677065,Paper,FR
83,2026,SSP2,GWP_100,kg CO2-eq,1125474548.1240053,Paper,FR
83,2027,SSP2,GWP_100,kg CO2-eq,1100485338.097698,Paper,FR
83,2028,SSP2,GWP_100,kg CO2-eq,1075262329.3631473,Paper,FR
83,2029,SSP2,GWP_100,kg CO2-eq,1049912559.832408,Paper,FR
83,2030,SSP2,GWP_100,kg CO2-eq,1024529124.3153467,Paper,FR
83,2019,,ODP,kg CFC-11-eq,126616.31137807338,Paper,FR
83,2020,,ODP,kg CFC-11-eq,116841.46662053186,Paper,FR
83,2021,,ODP,kg CFC-11-eq,131531.1019855025,Paper,FR
83,2022,,ODP,kg CFC-11-eq,130048.2972306986,Paper,FR
83,2023,,ODP,kg CFC-11-eq,123008.32087508487,Paper,FR
83,2024,,ODP,kg CFC-11-eq,118173.12985989715,Paper,FR
83,2025,,ODP,kg CFC-11-eq,84339.02240204021,Paper,FR
83,2026,SSP2,ODP,kg CFC-11-eq,89079.4099029132,Paper,FR
83,2027,SSP2,ODP,kg CFC-11-eq,87101.55612843747,Paper,FR
83,2028,SSP2,ODP,kg CFC-11-eq,85105.19758101855,Paper,FR
83,2029,SSP2,ODP,kg CFC-11-eq,83098.8061306414,Paper,FR
83,2030,SSP2,ODP,kg CFC-11-eq,81089.75007429837,Paper,FR
83,2019,,PM,Disease incidence,121.2133890001593,Paper,FR
83,2020,,PM,Disease incidence,111.85565264600082,Paper,FR
83,2021,,PM,Disease incidence,125.91845755940497,Paper,FR
83,2022,,PM,Disease incidence,124.49892647688401,Paper,FR
83,2023,,PM,Disease incidence,117.75935727559146,Paper,FR
83,2024,,PM,Disease incidence,113.13049166550451,Paper,FR
83,2025,,PM,Disease incidence,80.74014018451344,Paper,FR
83,2026,SSP2,PM,Disease incidence,85.27824769926384,Paper,FR
83,2027,SSP2,PM,Disease incidence,83.38479213779914,Paper,FR
83,2028,SSP2,PM,Disease incidence,81.47362143192129,Paper,FR
83,2029,SSP2,PM,Disease incidence,79.55284594324853,Paper,FR
83,2030,SSP2,PM,Disease incidence,77.62951955164742,Paper,FR
83,2019,,IR,kBq U-235-eq,123797395354.81386,Paper,FR
83,2020,,IR,kBq U-235-eq,114240172372.95045,Paper,FR
83,2021,,IR,kBq U-235-eq,128602765763.19073,Paper,FR
83,2022,,IR,kBq U-235-eq,127152973359.14316,Paper,FR
83,2023,,IR,kBq U-235-eq,120269731171.00136,Paper,FR
83,2024,,IR,kBq U-235-eq,115542188193.2575,Paper,FR
83,2025,,IR,kBq U-235-eq,82461344723.33058,Paper,FR
83,2026,SSP2,IR,kBq U-235-eq,87096194840.13962,Paper,FR
83,2027,SSP2,IR,kBq U-235-eq,85162374915.93051,Paper,FR
83,2028,SSP2,IR,kBq U-235-eq,83210462198.88084,Paper,FR
83,2029,SSP2,IR,kBq U-235-eq,81248739945.91469,Paper,FR
83,2030,SSP2,IR,kBq U-235-eq,79284412410.30656,Paper,FR
83,2019,,POF,kg NMVOC-eq,95608235.12221867,Paper,FR
83,2020,,POF,kg NMVOC-eq,88227229.89713632,Paper,FR
83,2021,,POF,kg NMVOC-eq,99319403.5400733,Paper,FR
83,2022,,POF,kg NMVOC-eq,98199734.64358874,Paper,FR
83,2023,,POF,kg NMVOC-eq,92883834.13016613,Paper,FR
83,2024,,POF,kg NMVOC-eq,89232771.52686112,Paper,FR
83,2025,,POF,kg NMVOC-eq,63684567.93623444,Paper,FR
83,2026,SSP2,POF,kg NMVOC-eq,67264044.21240385,Paper,FR
83,2027,SSP2,POF,kg NMVOC-eq,65770562.79086094,Paper,FR
83,2028,SSP2,POF,kg NMVOC-eq,64263108.377503805,Paper,FR
83,2029,SSP2,POF,kg NMVOC-eq,62748078.09864759,Paper,FR
83,2030,SSP2,POF,kg NMVOC-eq,61231035.77038856,Paper,FR
83,2019,,AC,mol H+ eq,234909668.60495988,Paper,FR
83,2020,,AC,mol H+ eq,216774520.63178456,Paper,FR
83,2021,,AC,mol H+ eq,244028018.52597862,Paper,FR
83,2022,,AC,mol H+ eq,241276989.29628682,Paper,FR
83,2023,,AC,mol H+ eq,228215808.67362684,Paper,FR
83,2024,,AC,mol H+ eq,219245138.88663664,Paper,FR
83,2025,,AC,mol H+ eq,156473139.89246792,Paper,FR
83,2026,SSP2,AC,mol H+ eq,165267921.89779815,Paper,FR
83,2027,SSP2,AC,mol H+ eq,161598434.3755797,Paper,FR
83,2028,SSP2,AC,mol H+ eq,157894615.178142,Paper,FR
83,2029,SSP2,AC,mol H+ eq,154172182.06055918,Paper,FR
83,2030,SSP2,AC,mol H+ eq,150444805.33265004,Paper,FR
83,2019,,TEU,mol N-eq,1435298075.1763048,Paper,FR
83,2020,,TEU,mol N-eq,1324492321.0602036,Paper,FR
83,2021,,TEU,mol N-eq,1491011193.1937294,Paper,FR
83,2022,,TEU,mol N-eq,1474202404.6003125,Paper,FR
83,2023,,TEU,mol N-eq,1394398590.99586,Paper,FR
83,2024,,TEU,mol N-eq,1339587798.59735,Paper,FR
83,2025,,TEU,mol N-eq,956050884.7429789,Paper,FR
83,2026,SSP2,TEU,mol N-eq,1009787002.7955467,Paper,FR
83,2027,SSP2,TEU,mol N-eq,987366434.0347921,Paper,FR
83,2028,SSP2,TEU,mol N-eq,964736098.7384478,Paper,FR
83,2029,SSP2,TEU,mol N-eq,941992032.3900166,Paper,FR
83,2030,SSP2,TEU,mol N-eq,919217760.5824916,Paper,FR
83,2019,,FEU,kg P-eq,1364825.174594817,Paper,FR
83,2020,,FEU,kg P-eq,1259459.9648706682,Paper,FR
83,2021,,FEU,kg P-eq,1417802.787635936,Paper,FR
83,2022,,FEU,kg P-eq,1401819.3078114265,Paper,FR
83,2023,,FEU,kg P-eq,1325933.848393772,Paper,FR
83,2024,,FEU,kg P-eq,1273814.256931359,Paper,FR
83,2025,,FEU,kg P-eq,909108.9427752385,Paper,FR
83,2026,SSP2,FEU,kg P-eq,960206.6262262072,Paper,FR
83,2027,SSP2,FEU,kg P-eq,938886.9037221181,Paper,FR
83,2028,SSP2,FEU,kg P-eq,917367.7141850052,Paper,FR
83,2029,SSP2,FEU,kg P-eq,895740.3777718488,Paper,FR
83,2030,SSP2,FEU,kg P-eq,874084.3189826966,Paper,FR
83,2019,,MEU,kg N-eq,47216843.38959694,Paper,FR
83,2020,,MEU,kg N-eq,43571678.6469887,Paper,FR
83,2021,,MEU,kg N-eq,49049631.723721705,Paper,FR
83,2022,,MEU,kg N-eq,48496674.84855365,Paper,FR
83,2023,,MEU,kg N-eq,45871377.543399,Paper,FR
83,2024,,MEU,kg N-eq,44068272.91621397,Paper,FR
83,2025,,MEU,kg N-eq,31451101.11838605,Paper,FR
83,2026,SSP2,MEU,kg N-eq,33218852.301457427,Paper,FR
83,2027,SSP2,MEU,kg N-eq,32481285.309491523,Paper,FR
83,2028,SSP2,MEU,kg N-eq,31736817.650806546,Paper,FR
83,2029,SSP2,MEU,kg N-eq,30988608.594172396,Paper,FR
83,2030,SSP2,MEU,kg N-eq,30239405.871862654,Paper,FR
83,2019,,ECOTOX,CTUe,30773166587.249744,Paper,FR
83,2020,,ECOTOX,CTUe,28397462202.763775,Paper,FR
83,2021,,ECOTOX,CTUe,31967670426.903202,Paper,FR
83,2022,,ECOTOX,CTUe,31607285597.813576,Paper,FR
83,2023,,ECOTOX,CTUe,29896270936.245117,Paper,FR
83,2024,,ECOTOX,CTUe,28721113194.1494,Paper,FR
83,2025,,ECOTOX,CTUe,20497981325.913296,Paper,FR
83,2026,SSP2,ECOTOX,CTUe,21650097768.611557,Paper,FR
83,2027,SSP2,ECOTOX,CTUe,21169394903.200943,Paper,FR
83,2028,SSP2,ECOTOX,CTUe,20684194588.336605,Paper,FR
83,2029,SSP2,ECOTOX,CTUe,20196555849.93325,Paper,FR
83,2030,SSP2,ECOTOX,CTUe,19708269498.577152,Paper,FR
83,2019,,HTOX_nc,CTUh,963.1296412803356,Paper,FR
83,2020,,HTOX_nc,CTUh,888.7755345903166,Paper,FR
83,2021,,HTOX_nc,CTUh,1000.5148759565124,Paper,FR
83,2022,,HTOX_nc,CTUh,989.235656114776,Paper,FR
83,2023,,HTOX_nc,CTUh,935.6848155618701,Paper,FR
83,2024,,HTOX_nc,CTUh,898.9050694352102,Paper,FR
83,2025,,HTOX_nc,CTUh,641.5398735591184,Paper,FR
83,2026,SSP2,HTOX_nc,CTUh,677.5984797809724,Paper,FR
83,2027,SSP2,HTOX_nc,CTUh,662.5535809398768,Paper,FR
83,2028,SSP2,HTOX_nc,CTUh,647.3679222303823,Paper,FR
83,2029,SSP2,HTOX_nc,CTUh,632.1059464482926,Paper,FR
83,2030,SSP2,HTOX_nc,CTUh,616.8237018638652,Paper,FR
83,2019,,HTOX_c,CTUh,225.98310119797142,Paper,FR
83,2020,,HTOX_c,CTUh,208.53708884777674,Paper,FR
83,2021,,HTOX_c,CTUh,234.75495382199145,Paper,FR
83,2022,,HTOX_c,CTUh,232.10846370302792,Paper,FR
83,2023,,HTOX_c,CTUh,219.54360794402902,Paper,FR
83,2024,,HTOX_c,CTUh,210.91382360894445,Paper,FR
83,2025,,HTOX_c,CTUh,150.52716057655414,Paper,FR
83,2026,SSP2,HTOX_c,CTUh,158.98774086568181,Paper,FR
83,2027,SSP2,HTOX_c,CTUh,155.4576938693077,Paper,FR
83,2028,SSP2,HTOX_c,CTUh,151.8946198013726,Paper,FR
83,2029,SSP2,HTOX_c,CTUh,148.31363914225793,Paper,FR
83,2030,SSP2,HTOX_c,CTUh,144.72790273000933,Paper,FR
83,2019,,LU,Pt,934940481047.7404,Paper,FR
83,2020,,LU,Pt,862762592114.5024,Paper,FR
83,2021,,LU,Pt,971231513733.3949,Paper,FR
83,2022,,LU,Pt,960282417399.2216,Paper,FR
83,2023,,LU,Pt,908298918521.0349,Paper,FR
83,2024,,LU,Pt,872595652768.8138,Paper,FR
83,2025,,LU,Pt,622763096772.0222,Paper,FR
83,2026,SSP2,LU,Pt,657766329153.2366,Paper,FR
83,2027,SSP2,LU,Pt,643161768814.8073,Paper,FR
83,2028,SSP2,LU,Pt,628420568409.0052,Paper,FR
83,2029,SSP2,LU,Pt,613605284601.0255,Paper,FR
83,2030,SSP2,LU,Pt,598770325223.9471,Paper,FR
83,2019,,WU,m3 water-eq,42753559686.1027,Paper,FR
83,2020,,WU,m3 water-eq,39452962754.98479,Paper,FR
83,2021,,WU,m3 water-eq,44413099371.72811,Paper,FR
83,2022,,WU,m3 water-eq,43912412051.9242,Paper,FR
83,2023,,WU,m3 water-eq,41535277178.60009,Paper,FR
83,2024,,WU,m3 water-eq,39902615277.36787,Paper,FR
83,2025,,WU,m3 water-eq,28478111460.42916,Paper,FR
83,2026,SSP2,WU,m3 water-eq,30078761785.39926,Paper,FR
83,2027,SSP2,WU,m3 water-eq,29410915056.355507,Paper,FR
83,2028,SSP2,WU,m3 water-eq,28736819962.42185,Paper,FR
83,2029,SSP2,WU,m3 water-eq,28059337135.02177,Paper,FR
83,2030,SSP2,WU,m3 water-eq,27380954570.542305,Paper,FR
83,2019,,FRD,MJ,52619765767.51102,Paper,FR
83,2020,,FRD,MJ,48557492621.51974,Paper,FR
83,2021,,FRD,MJ,54662276149.819214,Paper,FR
83,2022,,FRD,MJ,54046045602.36825,Paper,FR
83,2023,,FRD,MJ,51120341142.89242,Paper,FR
83,2024,,FRD,MJ,49110911110.606606,Paper,FR
83,2025,,FRD,MJ,35049983335.91281,Paper,FR
83,2026,SSP2,FRD,MJ,37020014505.10679,Paper,FR
83,2027,SSP2,FRD,MJ,36198049300.12986,Paper,FR
83,2028,SSP2,FRD,MJ,35368393799.90381,Paper,FR
83,2029,SSP2,FRD,MJ,34534568781.565254,Paper,FR
83,2030,SSP2,FRD,MJ,33699636394.513607,Paper,FR
83,2019,,MRD,kg Sb-eq,51445.21742448622,Paper,FR
83,2020,,MRD,kg Sb-eq,47473.620018360816,Paper,FR
83,2021,,MRD,kg Sb-eq,53442.136057189324,Paper,FR
83,2022,,MRD,kg Sb-eq,52839.660655886815,Paper,FR
83,2023,,MRD,kg Sb-eq,49979.26209952428,Paper,FR
83,2024,,MRD,kg Sb-eq,48014.68541617342,Paper,FR
83,2025,,MRD,kg Sb-eq,34267.61763645047,Paper,FR
83,2026,SSP2,MRD,kg Sb-eq,36193.67489561779,Paper,FR
83,2027,SSP2,MRD,kg Sb-eq,35390.05712825196,Paper,FR
83,2028,SSP2,MRD,kg Sb-eq,34578.9207240131,Paper,FR
83,2029,SSP2,MRD,kg Sb-eq,33763.70787126246,Paper,FR
83,2030,SSP2,MRD,kg Sb-eq,32947.41236785035,Paper,FR
84,2019,,GWP_100,kg CO2-eq,1604319080.4660542,Paper,FR
84,2020,,GWP_100,kg CO2-eq,1480464817.2796042,Paper,FR
84,2021,,GWP_100,kg CO2-eq,1666592987.0597296,Paper,FR
84,2022,,GWP_100,kg CO2-eq,1647804791.961909,Paper,FR
84,2023,,GWP_100,kg CO2-eq,1558603264.3671248,Paper,FR
84,2024,,GWP_100,kg CO2-eq,1497337941.4483352,Paper,FR
84,2025,,GWP_100,kg CO2-eq,1068635639.3958154,Paper,FR
84,2026,SSP2,GWP_100,kg CO2-eq,1128699734.0900977,Paper,FR
84,2027,SSP2,GWP_100,kg CO2-eq,1103638914.4040117,Paper,FR
84,2028,SSP2,GWP_100,kg CO2-eq,1078343626.0306818,Paper,FR
84,2029,SSP2,GWP_100,kg CO2-eq,1052921213.6124867,Paper,FR
84,2030,SSP2,GWP_100,kg CO2-eq,1027465038.7339377,Paper,FR
84,2019,,ODP,kg CFC-11-eq,126979.14601632941,Paper,FR
84,2020,,ODP,kg CFC-11-eq,117176.29023696133,Paper,FR
84,2021,,ODP,kg CFC-11-eq,131908.02056170255,Paper,FR
84,2022,,ODP,kg CFC-11-eq,130420.96664720542,Paper,FR
84,2023,,ODP,kg CFC-11-eq,123360.81637208228,Paper,FR
84,2024,,ODP,kg CFC-11-eq,118511.76952138807,Paper,FR
84,2025,,ODP,kg CFC-11-eq,84580.70626054985,Paper,FR
84,2026,SSP2,ODP,kg CFC-11-eq,89334.67792578011,Paper,FR
84,2027,SSP2,ODP,kg CFC-11-eq,87351.15636765966,Paper,FR
84,2028,SSP2,ODP,kg CFC-11-eq,85349.07700888951,Paper,FR
84,2029,SSP2,ODP,kg CFC-11-eq,83336.93599664175,Paper,FR
84,2030,SSP2,ODP,kg CFC-11-eq,81322.12274267143,Paper,FR
84,2019,,PM,Disease incidence,121.56074089874949,Paper,FR
84,2020,,PM,Disease incidence,112.17618879827837,Paper,FR
84,2021,,PM,Disease incidence,126.27929241157423,Paper,FR
84,2022,,PM,Disease incidence,124.85569348786271,Paper,FR
84,2023,,PM,Disease incidence,118.09681122076894,Paper,FR
84,2024,,PM,Disease incidence,113.45468102604126,Paper,FR
84,2025,,PM,Disease incidence,80.97151100267853,Paper,FR
84,2026,SSP2,PM,Disease incidence,85.52262302356687,Paper,FR
84,2027,SSP2,PM,Disease incidence,83.62374153193392,Paper,FR
84,2028,SSP2,PM,Disease incidence,81.70709413095915,Paper,FR
84,2029,SSP2,PM,Disease incidence,79.7808144235012,Paper,FR
84,2030,SSP2,PM,Disease incidence,77.85197650318824,Paper,FR
84,2019,,IR,kBq U-235-eq,124152152041.93988,Paper,FR
84,2020,,IR,kBq U-235-eq,114567541660.25719,Paper,FR
84,2021,,IR,kBq U-235-eq,128971292831.2008,Paper,FR
84,2022,,IR,kBq U-235-eq,127517345868.41792,Paper,FR
84,2023,,IR,kBq U-235-eq,120614378901.83183,Paper,FR
84,2024,,IR,kBq U-235-eq,115873288567.29408,Paper,FR
